competition id|competition name|mat|category name|place|name|region|start time|score
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу чанбин"|5|Алсу Велиева|Республика Карелия|21.09.2023 06:50:00|8.817
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу чанбин"|6|Варвара Капустина|Нижегородская область|21.09.2023 06:48:00|8.600
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу шуанбин"|1|Ольга Никульцева|г. Санкт-Петербург|21.09.2023 07:04:00|9.433
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу шуанбин"|2|Милена  Гинзбург|г. Москва|21.09.2023 07:16:00|9.427
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу шуанбин"|3|Анна Леонова|Республика Бурятия|21.09.2023 07:02:00|9.417
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу шуанбин"|4|Вероника Семенова|г. Санкт-Петербург|21.09.2023 07:00:00|9.227
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу шуанбин"|5|Ярослава Нецветаева|Пермский край|21.09.2023 07:12:00|9.177
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу шуанбин"|6|Диана Качесова|Томская область|21.09.2023 07:10:00|9.100
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу шуанбин"|7|Екатерина Харина|г. Санкт-Петербург|21.09.2023 07:06:00|9.050
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу шуанбин"|8|Алёна Шутова|Пермский край|21.09.2023 07:14:00|9.000
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу шуанбин"|9|Елизавета Сапцына|Томская область|21.09.2023 07:08:00|0.000
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу жуаньбин"|1|Ульяна Бойцова|Ленинградская область|21.09.2023 07:20:00|9.350
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу жуаньбин"|2|Екатерина Астафьева|Пермский край|21.09.2023 07:28:00|9.093
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу жуаньбин"|3|Милена Шейко|г. Севастополь|21.09.2023 07:26:00|8.967
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу жуаньбин"|4|Любовь  Темрюкова|Нижегородская область|21.09.2023 07:18:00|8.900
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу жуаньбин"|5|Алина Сандуленко|Ленинградская область|21.09.2023 07:22:00|8.883
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу жуаньбин"|6|Дарья Волкова|г. Москва|21.09.2023 07:24:00|8.793
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу жуаньбин"|7|Анастасия Сороколетова|Волгоградская область|21.09.2023 07:30:00|0.000
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|1|Лаура Карасова|г. Москва|21.09.2023 07:42:00|9.223
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|2|Алсу Велиева|Республика Карелия|21.09.2023 07:36:00|9.133
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|3|Юлия  Смирнова|Республика Карелия|21.09.2023 07:34:00|9.100
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|4|Елизавета Савченко|Красноярский край|21.09.2023 07:44:00|9.087
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|5|Анастасия Митрофанова|Республика Карелия|21.09.2023 07:38:00|9.080
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|6|Варвара Касаткина|Пермский край|21.09.2023 07:52:00|9.067
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|7|Елизавета Сапцына|Томская область|21.09.2023 07:50:00|9.000
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|8|Светлана Олешко|Приморский край|21.09.2023 07:56:00|8.887
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|9|Мария Суханова|Республика Карелия|21.09.2023 07:40:00|8.830
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|10|Анастасия Сороколетова|Волгоградская область|21.09.2023 07:54:00|8.710
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|11|Дарья Толпекина|Орловская область|21.09.2023 07:58:00|8.617
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|12|Светлана Хохлова|Республика Татарстан|21.09.2023 07:48:00|8.557
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу бинци"|13|Дарья Гусева|Республика Татарстан|21.09.2023 07:32:00|8.543
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу дуйлянь"|1|Ольга Никульцева|г. Санкт-Петербург|21.09.2023 08:00:00|9.133
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу дуйлянь"|2|Екатерина Астафьева|Пермский край|21.09.2023 08:02:00|8.883
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу дуйлянь цисе"|1|Елизавета Сапцына|Томская область|21.09.2023 08:06:00|9.000
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Кунгфу - традиционное ушу дуйлянь цисе"|2|Анастасия Митрофанова|Республика Карелия|21.09.2023 08:04:00|8.853
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|1|Анна Леонова|Республика Бурятия|21.09.2023 08:24:00|9.100
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|2|Ангелина Ямилова|ХМАО - Югра|21.09.2023 08:16:00|9.050
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|3|Аполинария Кожевникова|Краснодарский край|21.09.2023 08:18:00|9.040
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|4|Ульяна Бойцова|Ленинградская область|21.09.2023 08:10:00|8.970
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|5|Елизавета Чуткина|Краснодарский край|21.09.2023 08:08:00|8.950
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|6|Снежана  Петухова|Воронежская область|21.09.2023 08:34:00|8.950
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|7|Алина Желанова|Пермский край|21.09.2023 08:32:00|8.920
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|8|Милена Шейко|г. Севастополь|21.09.2023 08:20:00|8.790
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|9|Светлана Хохлова|Республика Татарстан|21.09.2023 08:26:00|8.710
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|10|Дана Ахмедшина|Томская область|21.09.2023 08:30:00|8.480
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|11|Алина Сандуленко|Ленинградская область|21.09.2023 08:12:00|8.430
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|12|Мария Суханова|Республика Карелия|21.09.2023 08:14:00|8.420
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин"|13|Екатерина Глазунова|г. Санкт-Петербург|21.09.2023 08:28:00|0.000
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - традиционные формы"|1|Анастасия Митрофанова|Республика Карелия|21.09.2023 08:38:00|8.920
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - традиционные формы"|2|Алсу Велиева|Республика Карелия|21.09.2023 08:36:00|8.850
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - традиционные формы"|3|Мария Суханова|Республика Карелия|21.09.2023 08:40:00|8.680
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - традиционные формы"|4|Екатерина Глазунова|г. Санкт-Петербург|21.09.2023 08:42:00|8.600
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - традиционные формы"|5|Ольга Сёмина|Тверская область|21.09.2023 08:44:00|8.540
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гунь"|1|Анастасия Митрофанова|Республика Карелия|21.09.2023 08:48:00|8.880
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гунь"|2|Милена Шейко|г. Севастополь|21.09.2023 08:50:00|8.870
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гунь"|3|Снежана  Петухова|Воронежская область|21.09.2023 08:56:00|8.800
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гунь"|4|Алсу Велиева|Республика Карелия|21.09.2023 08:46:00|8.660
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гунь"|5|Ольга Сёмина|Тверская область|21.09.2023 08:54:00|8.560
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гунь"|6|Светлана Хохлова|Республика Татарстан|21.09.2023 08:52:00|8.530
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - шуандао"|1|Ангелина Ямилова|ХМАО - Югра|21.09.2023 09:00:00|9.030
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - шуандао"|2|Елизавета Чуткина|Краснодарский край|21.09.2023 08:58:00|8.980
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - шуандао"|3|Алина Желанова|Пермский край|21.09.2023 09:06:00|8.890
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - шуандао"|4|Екатерина Глазунова|г. Санкт-Петербург|21.09.2023 09:04:00|8.700
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - мужэньчжуан"|1|Анна Леонова|Республика Бурятия|21.09.2023 09:18:00|9.080
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - мужэньчжуан"|2|Ангелина Ямилова|ХМАО - Югра|21.09.2023 09:14:00|9.050
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - мужэньчжуан"|3|Алсу Велиева|Республика Карелия|21.09.2023 09:08:00|8.880
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - мужэньчжуан"|4|Анастасия Митрофанова|Республика Карелия|21.09.2023 09:10:00|8.850
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - мужэньчжуан"|5|Мария Суханова|Республика Карелия|21.09.2023 09:12:00|8.700
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - мужэньчжуан"|6|Ольга Сёмина|Тверская область|21.09.2023 09:22:00|8.560
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - мужэньчжуан"|7|Светлана Хохлова|Республика Татарстан|21.09.2023 09:20:00|8.550
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин дуйда"|1|Алина Желанова|Пермский край|21.09.2023 09:30:00|8.940
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин дуйда"|2|Анна Шаломеева|Томская область|21.09.2023 09:28:00|8.900
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин дуйда"|3|Анастасия Митрофанова|Республика Карелия|21.09.2023 09:24:00|8.800
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Женщины | Юнчуньцюань - гуйдин дуйда"|4|Ульяна Tiunova|ХМАО - Югра|21.09.2023 09:26:00|8.780
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|1|Тагир Тазиев|г. Санкт-Петербург|21.09.2023 09:38:00|8.780
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|2|Марк Полищук|Орловская область|21.09.2023 09:48:00|8.730
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|3|Василий Зайнуллин|Свердловская область|21.09.2023 09:44:00|8.630
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|4|Константин Белых|Белгородская область|21.09.2023 09:40:00|8.600
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|5|Николай Цхай|Орловская область|21.09.2023 09:50:00|8.410
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|6|Никита Дурнев|Белгородская область|21.09.2023 09:42:00|8.400
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|7|Гордей Фалеев|Воронежская область|21.09.2023 09:46:00|8.380
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|8|Андрей Башев|Пермский край|21.09.2023 09:34:00|8.370
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|9|Александр Загибалов|Амурская область|21.09.2023 09:36:00|8.200
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|10|Айнур Шангараев|Ивановская область|21.09.2023 09:52:00|7.670
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 1 группа"|11|Андрей Митрошин|Удмуртская Республика|21.09.2023 09:32:00|7.400
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|1|Алдар Дампилов|Республика Бурятия|21.09.2023 10:14:00|9.040
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|2|Максим Субботин|Пермский край|21.09.2023 10:10:00|8.970
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|3|Дмитрий Потапов|Ивановская область|21.09.2023 10:30:00|8.740
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|4|Максим  Якушин|Московская область|21.09.2023 10:16:00|8.730
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|5|Степан Халецкий|Кемеровская область - Кузбасс|21.09.2023 10:12:00|8.720
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|6|Даниил Тумановский|г. Москва|21.09.2023 10:20:00|8.710
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|7|Дамир Булавин|Воронежская область|21.09.2023 10:22:00|8.670
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|8|Артем Бурнышев|Пермский край|21.09.2023 10:18:00|8.580
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|9|Алексей Белов|Воронежская область|21.09.2023 10:24:00|8.550
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|10|Лев Апуник|Красноярский край|21.09.2023 10:08:00|8.360
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|11|Павел Кильгянкин|Ленинградская область|21.09.2023 10:06:00|8.340
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|12|Демьян Благодетелев|Орловская область|21.09.2023 10:26:00|8.260
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|13|Артем Тихачев|Калининградская область|21.09.2023 10:02:00|8.190
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|14|Семен Ефремов|Самарская область|21.09.2023 09:58:00|8.170
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|15|Ярослав Боровлёв|Орловская область|21.09.2023 10:28:00|8.100
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|16|Артем  Соловьев|Калининградская область|21.09.2023 10:00:00|8.000
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|17|Андрей  Слободнюк|Калининградская область|21.09.2023 10:04:00|7.950
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|18|Даниил Кондратьев|Самарская область|21.09.2023 09:56:00|7.480
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 2 группа"|19|Борислав Григорьев|Самарская область|21.09.2023 09:54:00|7.170
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 3 группа"|1|Михаил Ставровский|Вологодская область|21.09.2023 10:56:00|8.917
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 3 группа"|2|Александр Бадеев|Республика Бурятия|21.09.2023 10:44:00|8.907
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 3 группа"|3|Рам Роман Кешари|г. Санкт-Петербург|21.09.2023 10:40:00|8.733
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 3 группа"|4|Алексей Ильенко|Донецкая Народная Республика|21.09.2023 11:02:00|8.700
1|КУБОК РОССИИ И ВСЕРОСИЙСКИЕ СОРЕВНОВАНИЯ ПО УШУ|Ковер 3|"Юноши 12-14 лет | Кунгфу - традиционное ушу цюаньшу - 3 группа"|5|Вадим Раков|Вологодская область|21.09.2023 10:54:00|8.563
